# Reference solar spectrum, disc centre.
# Delbouille, Neven & Roland (1972), Jungfraujoch; served by BASS2000
# (bass2000.obspm.fr).  Intensity is linear, continuum = 10000.
wavelength_nm,intensity,label
908.7000,2638,
908.8000,9666,
908.9000,9674,
909.0000,9711,
909.1000,9850,
909.2000,9753,
909.3000,9797,
909.4000,9554,
909.5000,7036,
909.6000,9820,
909.7000,9878,
909.8000,9852,
909.9000,9701,
910.0000,9519,
910.1000,9811,
910.2000,9831,
910.3000,9826,
910.4000,9849,
910.5000,9743,
910.6000,9738,
910.7000,9339,
910.8000,9178,
910.9000,9802,
911.0000,9851,
911.1000,9782,
911.2000,8438,
911.3000,9701,
911.4000,9823,
911.5000,9863,
911.6000,9856,
911.7000,9097,
911.8000,6976,
911.9000,6510,
912.0000,9583,
912.1000,9850,
912.2000,9872,
912.3000,9799,
912.4000,9663,
912.5000,9760,
912.6000,9840,
912.7000,9851,
912.8000,9720,
912.9000,9754,
913.0000,9371,
913.1000,9471,
913.2000,9818,
913.3000,9817,
913.4000,9802,
913.5000,9709,
913.6000,5808,
913.7000,8788,
913.8000,9823,
913.9000,9879,
914.0000,9757,
914.1000,9491,
914.2000,9854,
914.3000,9857,
914.4000,9702,
914.5000,9759,
914.6000,9633,
914.7000,9466,
914.8000,7799,
914.9000,9683,
915.0000,8802,
915.1000,9806,
915.2000,9296,
915.3000,9230,
915.4000,9682,
915.5000,9759,
915.6000,8948,
915.7000,8907,
915.8000,9827,
915.9000,9847,
916.0000,9480,
916.1000,9378,
916.2000,9833,
916.3000,9766,
916.4000,8701,
916.5000,9861,
916.6000,9859,
916.7000,9834,
916.8000,8577,
916.9000,9800,
917.0000,9839,
917.1000,9705,
917.2000,9558,
917.3000,9566,
917.4000,8005,
917.5000,9591,
917.6000,9241,
917.7000,8626,
917.8000,9765,
917.9000,9717,
918.0000,9837,
918.1000,9644,
918.2000,9665,
918.3000,9744,
918.4000,9787,
918.5000,7141,
918.6000,9851,
918.7000,9344,
918.8000,9869,
918.9000,9848,
919.0000,9814,
919.1000,9816,
919.2000,9840,
919.3000,9611,
919.4000,9839,
919.5000,9610,
919.6000,7581,
919.7000,9326,
919.8000,9858,
919.9000,9765,
920.0000,9852,
920.1000,9834,
920.2000,9616,
920.3000,9792,
920.4000,9790,
920.5000,9481,
920.6000,9823,
920.7000,9540,
920.8000,9666,
920.9000,9835,
921.0000,6056,
921.1000,9795,
921.2000,9804,
921.3000,7585,
921.4000,9684,
921.5000,9146,
921.6000,9849,
921.7000,9255,
921.8000,9585,
921.9000,9804,
922.0000,9798,
922.1000,9777,
922.2000,9392,
922.3000,9712,
922.4000,9313,
922.5000,8395,
922.6000,9460,
922.7000,9315,
922.8000,7068,
922.9000,8885,
923.0000,9102,
923.1000,8916,
923.2000,9388,
923.3000,9442,
923.4000,9601,
923.5000,9628,
923.6000,9413,
923.7000,9692,
923.8000,8762,
923.9000,9574,
924.0000,9738,
924.1000,9672,
924.2000,9574,
924.3000,9678,
924.4000,9799,
924.5000,9757,
924.6000,9800,
924.7000,9880,
924.8000,9882,
924.9000,9837,
925.0000,9892,
925.1000,9546,
925.2000,9830,
925.3000,9133,
925.4000,9682,
925.5000,9660,
925.6000,7845,
925.7000,9675,
925.8000,9433,
925.9000,6255,
926.0000,9815,
926.1000,8758,
926.2000,9823,
926.3000,9021,
926.4000,8830,
926.5000,9858,
926.6000,8797,
926.7000,9687,
926.8000,9868,
926.9000,9699,
927.0000,9767,
927.1000,9807,
927.2000,9852,
927.3000,9009,
927.4000,9864,
927.5000,9726,
927.6000,9828,
927.7000,9808,
927.8000,9822,
927.9000,8834,
928.0000,9304,
928.1000,9784,
928.2000,8820,
928.3000,9818,
928.4000,9450,
928.5000,8388,
928.6000,9707,
928.7000,9684,
928.8000,9647,
928.9000,9669,
929.0000,9810,
929.1000,9827,
929.2000,9874,
929.3000,9752,
929.4000,9698,
929.5000,6488,
929.6000,8900,
929.7000,9382,
929.8000,8424,
929.9000,9838,
930.0000,9770,
930.1000,6500,
930.2000,9309,
930.3000,9824,
930.4000,8975,
930.5000,9665,
930.6000,9817,
930.7000,9670,
930.8000,3832,
930.9000,9076,
931.0000,9392,
931.1000,9739,
931.2000,9686,
931.3000,9817,
931.4000,8817,
931.5000,9289,
931.6000,8567,
931.7000,5443,
931.8000,9576,
931.9000,4378,
932.0000,9788,
932.1000,9839,
932.2000,9541,
932.3000,8562,
932.4000,9259,
932.5000,8392,
932.6000,9600,
932.7000,9781,
932.8000,9244,
932.9000,9705,
933.0000,9739,
933.1000,9618,
933.2000,9789,
933.3000,9535,
933.4000,7939,
933.5000,9016,
933.6000,8307,
933.7000,9503,
933.8000,9704,
933.9000,9115,
934.0000,9601,
934.1000,9754,
934.2000,9200,
934.3000,7935,
934.4000,4514,
934.5000,8724,
934.6000,8921,
934.7000,9275,
934.8000,9803,
934.9000,9786,
935.0000,9729,
935.1000,9805,
935.2000,9675,
935.3000,5499,
935.4000,6556,
935.5000,9243,
935.6000,9705,
935.7000,9334,
935.8000,7901,
935.9000,8717,
936.0000,9725,
936.1000,9754,
936.2000,9683,
936.3000,9796,
936.4000,9791,
936.5000,7608,
936.6000,9626,
936.7000,9728,
936.8000,9776,
936.9000,9604,
937.0000,9241,
937.1000,7890,
937.2000,9478,
937.3000,8925,
937.4000,9851,
937.5000,9606,
937.6000,9827,
937.7000,9622,
937.8000,9284,
937.9000,9740,
938.0000,8601,
938.1000,5271,
938.2000,9558,
938.3000,9058,
938.4000,9752,
938.5000,9588,
938.6000,9738,
938.7000,3518,
938.8000,9549,
938.9000,9829,
939.0000,9817,
939.1000,9739,
939.2000,9754,
939.3000,9804,
939.4000,9640,
939.5000,9801,
939.6000,9825,
939.7000,9752,
939.8000,9838,
939.9000,4613,
940.0000,9052,
940.1000,8760,
940.2000,9790,
940.3000,9841,
940.4000,9770,
940.5000,9477,
940.6000,8300,
940.7000,9377,
940.8000,9817,
940.9000,7886,
941.0000,9435,
941.1000,9600,
941.2000,9811,
941.3000,9483,
941.4000,5965,
941.5000,4939,
941.6000,9510,
941.7000,8945,
941.8000,9366,
941.9000,9816,
942.0000,9692,
942.1000,9556,
942.2000,8939,
942.3000,9768,
942.4000,9494,
942.5000,9619,
942.6000,9428,
942.7000,5501,
942.8000,6912,
942.9000,9627,
943.0000,8280,
943.1000,9523,
943.2000,9537,
943.3000,9095,
943.4000,9787,
943.5000,9768,
943.6000,9808,
943.7000,9053,
943.8000,6829,
943.9000,8371,
944.0000,9400,
944.1000,2327,
944.2000,9574,
944.3000,9395,
944.4000,9429,
944.5000,9370,
944.6000,5235,
944.7000,7498,
944.8000,9843,
944.9000,9565,
945.0000,9664,
945.1000,9788,
945.2000,9447,
945.3000,9729,
945.4000,7271,
945.5000,9342,
945.6000,7912,
945.7000,9352,
945.8000,9819,
945.9000,9670,
946.0000,177,
946.1000,8597,
946.2000,9601,
946.3000,7952,
946.4000,8511,
946.5000,9516,
946.6000,9538,
946.7000,9200,
946.8000,9557,
946.9000,9356,
947.0000,9466,
947.1000,9664,
947.2000,9677,
947.3000,9561,
947.4000,9230,
947.5000,8528,
947.6000,8694,
947.7000,9352,
947.8000,9693,
947.9000,9668,
948.0000,7100,
948.1000,9013,
948.2000,7565,
948.3000,9643,
948.4000,9608,
948.5000,9169,
948.6000,8149,
948.7000,9571,
948.8000,9541,
948.9000,9511,
949.0000,9774,
949.1000,9811,
949.2000,9802,
949.3000,9334,
949.4000,6006,
949.5000,9089,
949.6000,9665,
949.7000,9173,
949.8000,9575,
949.9000,9682,
950.0000,9547,
950.1000,971,
950.2000,9051,
950.3000,9743,
950.4000,9797,
950.5000,9772,
950.6000,9398,
950.7000,9828,
950.8000,9679,
950.9000,9787,
951.0000,9294,
951.1000,9721,
951.2000,9825,
951.3000,9692,
951.4000,9778,
951.5000,9813,
951.6000,9698,
951.7000,2918,
951.8000,9067,
951.9000,9574,
952.0000,7180,
952.1000,9787,
952.2000,7727,
952.3000,9698,
952.4000,9836,
952.5000,8734,
952.6000,9795,
952.7000,9712,
952.8000,9762,
952.9000,9671,
953.0000,9779,
953.1000,9845,
953.2000,9852,
953.3000,9847,
953.4000,9833,
953.5000,9557,
953.6000,8049,
953.7000,9654,
953.8000,9700,
953.9000,9755,
954.0000,9410,
954.1000,9062,
954.2000,9432,
954.3000,9370,
954.4000,4582,
954.5000,8877,
954.6000,7886,
954.7000,8895,
954.8000,9187,
954.9000,9450,
955.0000,9256,
955.1000,9067,
955.2000,9613,
955.3000,9486,
955.4000,8115,
955.5000,9776,
955.6000,8013,
955.7000,8717,
955.8000,9788,
955.9000,9839,
956.0000,9786,
956.1000,9843,
956.2000,9845,
956.3000,9689,
956.4000,9264,
956.5000,4796,
956.6000,9755,
956.7000,9589,
956.8000,9813,
956.9000,6375,
957.0000,7536,
957.1000,9462,
957.2000,9788,
957.3000,9828,
957.4000,9845,
957.5000,9368,
957.6000,9836,
957.7000,8296,
957.8000,9802,
957.9000,9706,
958.0000,9313,
958.1000,8001,
958.2000,9690,
958.3000,9852,
958.4000,9469,
958.5000,9875,
958.6000,9290,
958.7000,9638,
958.8000,9821,
958.9000,8538,
959.0000,9717,
959.1000,9719,
959.2000,9394,
959.3000,9712,
959.4000,9643,
959.5000,9723,
959.6000,9227,
959.7000,8799,
959.8000,9179,
959.9000,9541,
960.0000,9785,
960.1000,9807,
960.2000,9728,
960.3000,7152,
960.4000,9787,
960.5000,8123,
960.6000,9333,
960.7000,9520,
960.8000,9620,
960.9000,9608,
961.0000,7909,
961.1000,9860,
961.2000,9801,
961.3000,9864,
961.4000,9294,
961.5000,8126,
961.6000,9854,
961.7000,9809,
961.8000,9037,
961.9000,9848,
962.0000,7896,
962.1000,8100,
962.2000,9800,
962.3000,9653,
962.4000,9847,
962.5000,9495,
962.6000,9575,
962.7000,9629,
962.8000,9704,
962.9000,9763,
963.0000,9640,
963.1000,9736,
963.2000,9526,
963.3000,9719,
963.4000,9575,
963.5000,9633,
963.6000,9481,
963.7000,9672,
963.8000,9687,
963.9000,9775,
964.0000,9735,
964.1000,9759,
964.2000,9706,
964.3000,9156,
964.4000,9826,
964.5000,9112,
964.6000,9687,
964.7000,9833,
964.8000,9831,
964.9000,9838,
965.0000,9787,
965.1000,9762,
965.2000,9754,
965.3000,8604,
965.4000,9776,
965.5000,9816,
965.6000,9778,
965.7000,9715,
965.8000,9508,
965.9000,8719,
966.0000,9777,
966.1000,9601,
966.2000,9664,
966.3000,9720,
966.4000,9679,
966.5000,9792,
966.6000,9836,
966.7000,9624,
966.8000,9865,
966.9000,9875,
967.0000,9088,
967.1000,9782,
967.2000,9819,
967.3000,9846,
967.4000,9830,
967.5000,9813,
967.6000,9806,
967.7000,9779,
967.8000,9820,
967.9000,9760,
968.0000,9775,
968.1000,9601,
968.2000,9528,
968.3000,9853,
968.4000,9827,
968.5000,9847,
968.6000,9686,
968.7000,9828,
968.8000,9764,
968.9000,9579,
969.0000,9664,
969.1000,9634,
969.2000,9717,
969.3000,9821,
969.4000,9145,
969.5000,9844,
969.6000,9792,
969.7000,9815,
969.8000,9850,
969.9000,9863,
970.0000,9699,
970.1000,9765,
970.2000,8941,
970.3000,9831,
970.4000,9831,
970.5000,9649,
970.6000,9767,
970.7000,9846,
970.8000,9819,
970.9000,9642,
971.0000,9835,
971.1000,9777,
971.2000,9806,
971.3000,9862,
971.4000,9861,
971.5000,9738,
971.6000,9862,
971.7000,9771,
971.8000,9852,
971.9000,9006,
972.0000,9871,
972.1000,9861,
972.2000,9855,
972.3000,9334,
972.4000,9846,
972.5000,9858,
972.6000,9863,
972.7000,9806,
972.8000,9470,
972.9000,9853,
973.0000,9857,
973.1000,9849,
973.2000,9836,
973.3000,9838,
973.4000,9848,
973.5000,7707,
973.6000,9183,
973.7000,9598,
973.8000,9552,
973.9000,9611,
974.0000,9806,
974.1000,9832,
974.2000,9784,
974.3000,9733,
974.4000,9362,
974.5000,9749,
974.6000,9814,
974.7000,9649,
974.8000,9378,
974.9000,9680,
975.0000,9835,
975.1000,9848,
975.2000,9753,
975.3000,8477,
975.4000,9616,
975.5000,9866,
975.6000,9515,
975.7000,9790,
975.8000,9297,
975.9000,9829,
976.0000,9851,
976.1000,9822,
976.2000,9851,
976.3000,8917,
976.4000,9011,
976.5000,9814,
976.6000,9834,
976.7000,9835,
976.8000,9805,
976.9000,9846,
977.0000,9761,
977.1000,9619,
977.2000,9542,
977.3000,9836,
977.4000,9529,
977.5000,9839,
977.6000,9843,
977.7000,9682,
977.8000,9846,
977.9000,9799,
978.0000,9602,
978.1000,9693,
978.2000,9731,
978.3000,9789,
978.4000,8074,
978.5000,9779,
978.6000,9796,
978.7000,9676,
978.8000,9823,
978.9000,9678,
979.0000,9758,
979.1000,6962,
979.2000,9811,
979.3000,9693,
979.4000,9809,
979.5000,9787,
979.6000,9815,
979.7000,9723,
979.8000,9844,
979.9000,9836,
980.0000,9674,
980.1000,9455,
980.2000,9662,
980.3000,9769,
980.4000,9501,
980.5000,9807,
980.6000,9743,
980.7000,9819,
980.8000,9696,
980.9000,9805,
981.0000,9780,
981.1000,9846,
981.2000,9737,
981.3000,9827,
981.4000,9817,
981.5000,9821,
981.6000,9797,
981.7000,9845,
981.8000,9819,
981.9000,9835,
982.0000,9845,
982.1000,9798,
982.2000,9666,
982.3000,9787,
982.4000,9824,
982.5000,9772,
982.6000,9492,
982.7000,9565,
982.8000,9745,
982.9000,9781,
983.0000,9802,
983.1000,9776,
983.2000,9441,
983.3000,9795,
983.4000,9610,
983.5000,9813,
983.6000,9804,
983.7000,9842,
983.8000,9837,
983.9000,9817,
984.0000,9744,
984.1000,9851,
984.2000,9805,
984.3000,9641,
984.4000,9629,
984.5000,9839,
984.6000,9815,
984.7000,9863,
984.8000,9845,
984.9000,9611,
985.0000,9760,
985.1000,9818,
985.2000,9809,
985.3000,9789,
985.4000,9818,
985.5000,9712,
985.6000,9660,
985.7000,9682,
985.8000,9842,
985.9000,9795,
986.0000,9833,
986.1000,9839,
986.2000,9545,
986.3000,9804,
986.4000,9857,
986.5000,9872,
986.6000,9874,
986.7000,9872,
986.8000,8655,
986.9000,9848,
987.0000,9803,
987.1000,9861,
987.2000,9736,
987.3000,9828,
987.4000,9623,
987.5000,9851,
987.6000,9871,
987.7000,9882,
987.8000,9851,
987.9000,9855,
988.0000,9862,
988.1000,9853,
988.2000,9850,
988.3000,9811,
988.4000,9855,
988.5000,9849,
988.6000,9516,
988.7000,8779,
988.8000,9758,
988.9000,6254,
989.0000,9726,
989.1000,9669,
989.2000,9795,
989.3000,9832,
989.4000,9828,
989.5000,9831,
989.6000,9784,
989.7000,9859,
989.8000,9242,
989.9000,9178,
990.0000,9781,
990.1000,9801,
990.2000,9823,
990.3000,9820,
990.4000,9807,
990.5000,9788,
990.6000,9777,
990.7000,9798,
990.8000,9748,
990.9000,9798,
991.0000,9799,
991.1000,9649,
991.2000,9679,
991.3000,9208,
991.4000,9848,
991.5000,9873,
991.6000,9863,
991.7000,9868,
991.8000,9900,
991.9000,9837,
992.0000,9803,
992.1000,9819,
992.2000,9805,
992.3000,9810,
992.4000,9615,
992.5000,9796,
992.6000,9814,
992.7000,9823,
992.8000,9807,
992.9000,9782,
993.0000,9793,
993.1000,9681,
993.2000,9676,
993.3000,9710,
993.4000,9838,
993.5000,9756,
993.6000,9829,
993.7000,9736,
993.8000,9834,
993.9000,9826,
994.0000,9647,
994.1000,9772,
994.2000,9743,
994.3000,9723,
994.4000,9805,
994.5000,9795,
994.6000,9827,
994.7000,9803,
994.8000,9811,
994.9000,9516,
995.0000,9798,
995.1000,9739,
995.2000,9587,
995.3000,9809,
995.4000,9833,
995.5000,9711,
995.6000,9611,
995.7000,9729,
995.8000,9838,
995.9000,9725,
996.0000,9779,
996.1000,9728,
996.2000,9812,
996.3000,9808,
996.4000,9854,
996.5000,9718,
996.6000,9863,
996.7000,9689,
996.8000,9852,
996.9000,9754,
997.0000,9843,
997.1000,9849,
997.2000,9857,
997.3000,9847,
997.4000,9860,
997.5000,9855,
997.6000,9856,
997.7000,9785,
997.8000,9848,
997.9000,9874,
998.0000,9877,
998.1000,9886,
998.2000,9533,
998.3000,9799,
998.4000,9804,
998.5000,9883,
998.6000,9857,
998.7000,9856,
998.8000,9819,
998.9000,9866,
999.0000,9878,
999.1000,9884,
999.2000,9868,
999.3000,9477,
999.4000,9842,
999.5000,9230,
999.6000,9687,
999.7000,9849,
999.8000,9619,
999.9000,9806,
1000.0000,9842,
1000.1000,9833,
1000.2000,9816,
1000.3000,9746,
1000.4002,9903,
1000.5003,9909,
1000.6004,9894,
1000.7006,9873,
1000.8008,9915,
1000.9010,9894,
1001.0012,9833,
1001.1014,9822,
1001.2017,9879,
1001.3020,9834,
1001.4023,9780,
1001.5026,9870,
1001.6029,9647,
1001.7033,9661,
1001.8037,9878,
1001.9037,9871,
1002.0037,9808,
1002.1037,9825,
1002.2038,9834,
1002.3039,9852,
1002.4040,9855,
1002.5041,9840,
1002.6042,9598,
1002.7044,9851,
1002.8046,9838,
1002.9047,9819,
1003.0050,9800,
1003.1052,9771,
1003.2055,9694,
1003.3057,9741,
1003.4060,9762,
1003.5063,9750,
1003.6067,9730,
1003.7070,9178,
1003.8074,9682,
1003.9074,9620,
1004.0074,9634,
1004.1075,9570,
1004.2075,9542,
1004.3076,9500,
1004.4077,9391,
1004.5078,9297,
1004.6079,9141,
1004.7081,8868,
1004.8083,8488,
1004.9085,7846,
1005.0087,8176,
1005.1089,8684,
1005.2092,9043,
1005.3094,9168,
1005.4097,9200,
1005.5100,9222,
1005.6104,9255,
1005.7107,9534,
1005.8111,9611,
1005.9115,9580,
1006.0115,9695,
1006.1115,9700,
1006.2116,9714,
1006.3116,9672,
1006.4117,9615,
1006.5119,6304,
1006.6120,9631,
1006.7121,9756,
1006.8123,9711,
1006.9125,9674,
1007.0127,9829,
1007.1129,9825,
1007.2132,9837,
1007.3134,9857,
1007.4137,9791,
1007.5140,9826,
1007.6144,9844,
1007.7147,9702,
1007.8151,9867,
1007.9155,9771,
1008.0155,9867,
1008.1155,9883,
1008.2155,9873,
1008.3156,9812,
1008.4157,9778,
1008.5158,9708,
1008.6159,9787,
1008.7160,9178,
1008.8162,9881,
1008.9164,9808,
1009.0166,9895,
1009.1168,9843,
1009.2170,9512,
1009.3173,9846,
1009.4176,9899,
1009.5179,9895,
1009.6182,9891,
1009.7185,9894,
1009.8189,9889,
1009.9193,9855,
1010.0197,9898,
1010.1197,9902,
1010.2197,9911,
1010.3198,9912,
1010.4198,9829,
1010.5199,9850,
1010.6200,9897,
1010.7202,9902,
1010.8203,9929,
1010.9205,9862,
1011.0207,9913,
1011.1209,9898,
1011.2211,9872,
1011.3214,9668,
1011.4216,9721,
1011.5219,9797,
1011.6222,9924,
1011.7226,9919,
1011.8229,9889,
1011.9233,9838,
1012.0237,9925,
1012.1237,9839,
1012.2237,9903,
1012.3237,9829,
1012.4238,9655,
1012.5239,9860,
1012.6240,9874,
1012.7241,9916,
1012.8242,9730,
1012.9244,9843,
1013.0246,9918,
1013.1247,9904,
1013.2250,9934,
1013.3252,9923,
1013.4254,9919,
1013.5257,9859,
1013.6260,9927,
1013.7263,9860,
1013.8267,9887,
1013.9270,9918,
1014.0274,9890,
1014.1278,9860,
1014.2278,9889,
1014.3278,9911,
1014.4279,9911,
1014.5279,9318,
1014.6280,9856,
1014.7281,9887,
1014.8282,9925,
1014.9284,9910,
1015.0285,9914,
1015.1287,9915,
1015.2289,9838,
1015.3291,9169,
1015.4294,9901,
1015.5297,9746,
1015.6299,9735,
1015.7302,9919,
1015.8306,9885,
1015.9309,9922,
1016.0312,9931,
1016.1316,9919,
1016.2320,9901,
1016.3320,9892,
1016.4321,9875,
1016.5321,9886,
1016.6322,9902,
1016.7323,9892,
1016.8324,9922,
1016.9325,9918,
1017.0326,9899,
1017.1328,9919,
1017.2330,9880,
1017.3332,9708,
1017.4334,9922,
1017.5336,9922,
1017.6339,9878,
1017.7342,9906,
1017.8345,9919,
1017.9348,9923,
1018.0351,9921,
1018.1355,9906,
1018.2359,9907,
1018.3363,9861,
1018.4363,9906,
1018.5363,9900,
1018.6364,9902,
1018.7364,9917,
1018.8365,9903,
1018.9366,9904,
1019.0367,9907,
1019.1369,9782,
1019.2370,9888,
1019.3372,9298,
1019.4374,9904,
1019.5376,9881,
1019.6379,9860,
1019.7381,9925,
1019.8384,9754,
1019.9387,9918,
1020.0390,9914,
1020.1394,9910,
1020.2397,9877,
1020.3401,9903,
1020.4405,9906,
1020.5405,9918,
1020.6406,9762,
1020.7406,9864,
1020.8406,9907,
1020.9407,9916,
1021.0408,9892,
1021.1409,9881,
1021.2411,9779,
1021.3413,9855,
1021.4414,9523,
1021.5416,9859,
1021.6418,6615,
1021.7421,9884,
1021.8423,7159,
1021.9426,9918,
1022.0429,9919,
1022.1432,9906,
1022.2436,9890,
1022.3439,9863,
1022.4443,9907,
1022.5447,9888,
1022.6447,9810,
1022.7447,9860,
1022.8447,9887,
1022.9448,9895,
1023.0449,9880,
1023.1450,9857,
1023.2451,9861,
1023.3452,9760,
1023.4454,9900,
1023.5455,9877,
1023.6457,9869,
1023.7460,9827,
1023.8462,9914,
1023.9464,9893,
1024.0467,9892,
1024.1470,9758,
1024.2473,9901,
1024.3476,9850,
1024.4480,9675,
1024.5484,9835,
1024.6487,9896,
1024.7492,9903,
1024.8492,9912,
1024.9492,9892,
1025.0492,9771,
1025.1493,9826,
1025.2494,9589,
1025.3495,9859,
1025.4496,9765,
1025.5498,9898,
1025.6499,9809,
1025.7501,9842,
1025.8503,9871,
1025.9505,9899,
1026.0508,9829,
1026.1510,9902,
1026.2513,9475,
1026.3516,9900,
1026.4519,9900,
1026.5523,9913,
1026.6526,9761,
1026.7530,9894,
1026.8534,9912,
1026.9534,9878,
1027.0534,9880,
1027.1535,9887,
1027.2535,9892,
1027.3536,9739,
1027.4537,9886,
1027.5538,9889,
1027.6540,9893,
1027.7541,9858,
1027.8543,9905,
1027.9545,9901,
1028.0547,9900,
1028.1549,9898,
1028.2552,9906,
1028.3554,9869,
1028.4557,9823,
1028.5560,9912,
1028.6564,9900,
1028.7567,9888,
1028.8571,9724,
1028.9575,9893,
1029.0579,9817,
1029.1579,9844,
1029.2579,9910,
1029.3579,9902,
1029.4580,9888,
1029.5581,9884,
1029.6582,9889,
1029.7583,9718,
1029.8584,9896,
1029.9586,9881,
1030.0588,9895,
1030.1590,9795,
1030.2592,8540,
1030.3594,9895,
1030.4597,9897,
1030.5600,9910,
1030.6603,9872,
1030.7606,9851,
1030.8609,9883,
1030.9613,9907,
1031.0616,9889,
1031.1620,9879,
1031.2624,9397,
1031.3625,9875,
1031.4625,9890,
1031.5625,9881,
1031.6626,9898,
1031.7627,9903,
1031.8628,9907,
1031.9629,9894,
1032.0630,9898,
1032.1632,9903,
1032.2634,9909,
1032.3636,9873,
1032.4638,9902,
1032.5640,9895,
1032.6643,9848,
1032.7646,9566,
1032.8649,9870,
1032.9652,9822,
1033.0655,9875,
1033.1659,9823,
1033.2663,9874,
1033.3667,9913,
1033.4671,9914,
1033.5671,9900,
1033.6671,9892,
1033.7672,9914,
1033.8672,9896,
1033.9673,9894,
1034.0674,9883,
1034.1675,9894,
1034.2677,9858,
1034.3678,8259,
1034.4680,9857,
1034.5682,9847,
1034.6684,9907,
1034.7687,9883,
1034.8689,9895,
1034.9692,9910,
1035.0695,9903,
1035.1698,9905,
1035.2702,9897,
1035.3705,9612,
1035.4709,9896,
1035.5713,9917,
1035.6717,9917,
1035.7717,9904,
1035.8717,9837,
1035.9718,9919,
1036.0719,9874,
1036.1719,9872,
1036.2720,9193,
1036.3721,9900,
1036.4723,9892,
1036.5725,9867,
1036.6726,9888,
1036.7728,9905,
1036.8730,9913,
1036.9733,9885,
1037.0735,9656,
1037.1738,9479,
1037.2741,9878,
1037.3744,9896,
1037.4748,9913,
1037.5751,9892,
1037.6755,9906,
1037.7759,9911,
1037.8763,9198,
1037.9763,9851,
1038.0763,9911,
1038.1764,9912,
1038.2764,9903,
1038.3765,9895,
1038.4766,9867,
1038.5767,9908,
1038.6768,9929,
1038.7770,9890,
1038.8772,9430,
1038.9774,9917,
1039.0776,9891,
1039.1778,9892,
1039.2781,9918,
1039.3783,9914,
1039.4786,9903,
1039.5789,6360,
1039.6792,8432,
1039.7796,9896,
1039.8800,9892,
1039.9804,9858,
1040.0808,9634,
1040.1808,9840,
1040.2808,9896,
1040.3808,9899,
1040.4808,9876,
1040.5809,9898,
1040.6810,9512,
1040.7811,9779,
1040.8812,9884,
1040.9814,9901,
1041.0816,9880,
1041.1817,9910,
1041.2820,9916,
1041.3822,9899,
1041.4824,9540,
1041.5827,9853,
1041.6830,9886,
1041.7833,9898,
1041.8836,9915,
1041.9839,9908,
1042.0843,9903,
1042.1846,9920,
1042.2850,9908,
1042.3855,9320,
1042.4855,9895,
1042.5855,9883,
1042.6855,9889,
1042.7856,9920,
1042.8857,9919,
1042.9858,9903,
1043.0859,9903,
1043.1860,9891,
1043.2862,9882,
1043.3863,9669,
1043.4865,9866,
1043.5867,9897,
1043.6870,9925,
1043.7872,9907,
1043.8875,9905,
1043.9878,9923,
1044.0881,9874,
1044.1884,9899,
1044.2888,9885,
1044.3891,9917,
1044.4895,9916,
1044.5899,9911,
1044.6904,9873,
1044.7904,9899,
1044.8904,9816,
1044.9905,9824,
1045.0905,9928,
1045.1906,9891,
1045.2907,9536,
1045.3908,9888,
1045.4910,9772,
1045.5911,9597,
1045.6913,8919,
1045.7915,9864,
1045.8917,9808,
1045.9920,9769,
1046.0922,9895,
1046.1925,9924,
1046.2928,9891,
1046.3931,9905,
1046.4934,9784,
1046.5938,9931,
1046.6942,9882,
1046.7946,9934,
1046.8950,9907,
1046.9950,9799,
1047.0950,9822,
1047.1950,9850,
1047.2950,9911,
1047.3951,9893,
1047.4952,9886,
1047.5953,9903,
1047.6954,9902,
1047.7956,9727,
1047.8957,9927,
1047.9959,9925,
1048.0961,9901,
1048.1963,9913,
1048.2966,9905,
1048.3968,9913,
1048.4971,9932,
1048.5974,9902,
1048.6977,9867,
1048.7981,9864,
1048.8984,9902,
1048.9988,9897,
1049.0992,9791,
1049.1996,9912,
1049.3000,9864,
1049.4000,9914,
1049.5001,9919,
1049.6001,9794,
1049.7002,9879,
1049.8003,9882,
1049.9004,9870,
1050.0005,9919,
1050.1007,9935,
1050.2008,9893,
1050.3010,9885,
1050.4012,9914,
1050.5014,9910,
1050.6017,9876,
1050.7019,9885,
1050.8022,9916,
1050.9025,9928,
1051.0028,9375,
1051.1032,9902,
1051.2035,9917,
1051.3039,9248,
1051.4043,9893,
1051.5047,9922,
1051.6051,9720,
1051.7051,9899,
1051.8052,9903,
1051.9052,9894,
1052.0053,9925,
1052.1054,9797,
1052.2055,9812,
1052.3056,9905,
1052.4057,9908,
1052.5059,9858,
1052.6061,9848,
1052.7063,9888,
1052.8065,9905,
1052.9067,9875,
1053.0070,9857,
1053.1072,9889,
1053.2075,9742,
1053.3078,9864,
1053.4082,9881,
1053.5085,9894,
1053.6089,9774,
1053.7093,9901,
1053.8097,9885,
1053.9101,9913,
1054.0101,9892,
1054.1102,9568,
1054.2102,9819,
1054.3103,9817,
1054.4103,9914,
1054.5104,9889,
1054.6105,9894,
1054.7107,9904,
1054.8108,9915,
1054.9110,9919,
1055.0112,9844,
1055.1114,9906,
1055.2116,9828,
1055.3119,9851,
1055.4122,9907,
1055.5124,9792,
1055.6128,9884,
1055.7131,9898,
1055.8134,9780,
1055.9138,9877,
1056.0142,9888,
1056.1146,9896,
1056.2150,9907,
1056.3150,9840,
1056.4150,9899,
1056.5150,9888,
1056.6151,9867,
1056.7152,9894,
1056.8153,9749,
